confidence,location,sound,fpath
0.999458,225500,S1,./data/set_a/__201108011116.wav
0.994287,226000,S2,./data/set_a/__201108011116.wav
0.994884,226500,S2,./data/set_a/__201108011116.wav
0.98973,227500,S2,./data/set_a/__201108011116.wav
0.996904,228000,S2,./data/set_a/__201108011116.wav
0.992065,228500,S1,./data/set_a/__201108011116.wav
0.937262,229000,S2,./data/set_a/__201108011116.wav
0.96445,232500,S2,./data/set_a/__201108011116.wav
0.990268,233500,S1,./data/set_a/__201108011116.wav
0.981317,235000,S1,./data/set_a/__201108011116.wav
0.993147,235500,S1,./data/set_a/__201108011116.wav
0.993937,236500,S2,./data/set_a/__201108011116.wav
0.962502,237500,S1,./data/set_a/__201108011116.wav
0.985708,238000,S1,./data/set_a/__201108011116.wav
0.969372,240000,S2,./data/set_a/__201108011116.wav
0.998722,240500,S2,./data/set_a/__201108011116.wav
0.993511,241500,S1,./data/set_a/__201108011116.wav
0.99968,242000,S1,./data/set_a/__201108011116.wav
0.998071,242500,S1,./data/set_a/__201108011116.wav
0.948604,244000,S2,./data/set_a/__201108011116.wav
0.972337,244500,S1,./data/set_a/__201108011116.wav
0.996898,245000,S1,./data/set_a/__201108011116.wav
0.921922,245500,S1,./data/set_a/__201108011116.wav
0.991021,246000,S2,./data/set_a/__201108011116.wav
0.996507,246500,S2,./data/set_a/__201108011116.wav
0.992126,247000,S2,./data/set_a/__201108011116.wav
0.985927,247500,S1,./data/set_a/__201108011116.wav
0.998347,248000,S1,./data/set_a/__201108011116.wav
0.996776,249500,S2,./data/set_a/__201108011116.wav
0.996006,250500,S1,./data/set_a/__201108011116.wav
0.995407,252000,S2,./data/set_a/__201108011116.wav
0.999959,252500,S2,./data/set_a/__201108011116.wav
0.999661,253500,S1,./data/set_a/__201108011116.wav
0.990288,254000,S1,./data/set_a/__201108011116.wav
0.999432,256000,S1,./data/set_a/__201108011116.wav
0.992729,256500,S1,./data/set_a/__201108011116.wav
0.981952,257000,S1,./data/set_a/__201108011116.wav
0.98346,257500,S2,./data/set_a/__201108011116.wav
0.983731,258000,S1,./data/set_a/__201108011116.wav
0.988247,258500,S2,./data/set_a/__201108011116.wav
0.923721,262000,S2,./data/set_a/__201108011116.wav
0.977266,264500,S2,./data/set_a/__201108011116.wav
0.975396,266500,S1,./data/set_a/__201108011116.wav
0.983967,268000,S1,./data/set_a/__201108011116.wav
0.982868,269000,S1,./data/set_a/__201108011116.wav
0.998841,269500,S1,./data/set_a/__201108011116.wav
0.98429,270500,S1,./data/set_a/__201108011116.wav
0.975016,271000,S1,./data/set_a/__201108011116.wav
0.962561,272000,S2,./data/set_a/__201108011116.wav
0.998473,278500,S1,./data/set_a/__201108011116.wav
0.906409,279000,S1,./data/set_a/__201108011116.wav
0.987514,280000,S2,./data/set_a/__201108011116.wav
0.900272,280500,S2,./data/set_a/__201108011116.wav
0.984403,282000,S1,./data/set_a/__201108011116.wav
0.954978,283000,S2,./data/set_a/__201108011116.wav
0.924033,283500,S2,./data/set_a/__201108011116.wav
0.962166,284500,S1,./data/set_a/__201108011116.wav
0.995235,285000,S1,./data/set_a/__201108011116.wav
0.911044,288000,S2,./data/set_a/__201108011116.wav
0.968596,288500,S1,./data/set_a/__201108011116.wav
0.908889,290000,S1,./data/set_a/__201108011116.wav
0.999581,290500,S1,./data/set_a/__201108011116.wav
0.986279,291000,S1,./data/set_a/__201108011116.wav
0.998694,292000,S2,./data/set_a/__201108011116.wav
0.99961,293000,S1,./data/set_a/__201108011116.wav
0.972321,293500,S1,./data/set_a/__201108011116.wav
0.973493,294500,S2,./data/set_a/__201108011116.wav
0.999954,295000,S2,./data/set_a/__201108011116.wav
0.9964,295500,S2,./data/set_a/__201108011116.wav
0.995992,296000,S1,./data/set_a/__201108011116.wav
0.994323,296500,S1,./data/set_a/__201108011116.wav
0.997521,297500,S2,./data/set_a/__201108011116.wav
0.990278,298000,S2,./data/set_a/__201108011116.wav
0.973415,299000,S1,./data/set_a/__201108011116.wav
0.987543,300500,S2,./data/set_a/__201108011116.wav
0.926752,301500,S1,./data/set_a/__201108011116.wav
0.986053,302000,S2,./data/set_a/__201108011116.wav
0.958255,302500,S2,./data/set_a/__201108011116.wav
0.932124,303000,S1,./data/set_a/__201108011116.wav
0.934199,308000,S1,./data/set_a/__201108011116.wav
0.965139,310000,S1,./data/set_a/__201108011116.wav
0.990247,310500,S1,./data/set_a/__201108011116.wav
0.99934,312000,S1,./data/set_a/__201108011116.wav
0.982338,312500,S1,./data/set_a/__201108011116.wav
0.979583,313500,S2,./data/set_a/__201108011116.wav
0.999686,314500,S1,./data/set_a/__201108011116.wav
0.988297,315000,S1,./data/set_a/__201108011116.wav
0.999851,315500,S1,./data/set_a/__201108011116.wav
0.988533,316000,S1,./data/set_a/__201108011116.wav
0.902122,316500,S1,./data/set_a/__201108011116.wav
0.98642,317000,S2,./data/set_a/__201108011116.wav
0.936848,317500,S1,./data/set_a/__201108011116.wav
0.975071,318000,S1,./data/set_a/__201108011116.wav
0.998606,323000,S2,./data/set_a/__201108011116.wav
0.905892,324000,S1,./data/set_a/__201108011116.wav
0.993103,324500,S1,./data/set_a/__201108011116.wav
0.998527,326000,S2,./data/set_a/__201108011116.wav
0.991826,326500,S2,./data/set_a/__201108011116.wav
0.99709,327500,S1,./data/set_a/__201108011116.wav
0.996201,328000,S1,./data/set_a/__201108011116.wav
0.99983,329000,S2,./data/set_a/__201108011116.wav
0.999055,330500,S1,./data/set_a/__201108011116.wav
0.919758,331000,S1,./data/set_a/__201108011116.wav
0.953064,332500,S1,./data/set_a/__201108011116.wav
0.987944,333000,S2,./data/set_a/__201108011116.wav
0.991566,333500,S1,./data/set_a/__201108011116.wav
0.904708,335000,S2,./data/set_a/__201108011116.wav
0.932546,336000,S2,./data/set_a/__201108011116.wav
0.988605,336500,S1,./data/set_a/__201108011116.wav
0.933876,337500,S1,./data/set_a/__201108011116.wav
0.903195,338000,S2,./data/set_a/__201108011116.wav
0.964018,339500,S1,./data/set_a/__201108011116.wav
0.998156,341000,S2,./data/set_a/__201108011116.wav
0.917184,342000,S2,./data/set_a/__201108011116.wav
0.954599,342500,S2,./data/set_a/__201108011116.wav
0.998751,345000,S2,./data/set_a/__201108011116.wav
0.995559,345500,S2,./data/set_a/__201108011116.wav
0.971531,346000,S1,./data/set_a/__201108011116.wav
0.987059,0,S2,./data/set_a/__201108011117.wav
0.967748,500,S2,./data/set_a/__201108011117.wav
0.928886,1000,S1,./data/set_a/__201108011117.wav
0.977775,1500,S1,./data/set_a/__201108011117.wav
0.958299,2500,S2,./data/set_a/__201108011117.wav
0.920864,3000,S2,./data/set_a/__201108011117.wav
0.940836,4000,S1,./data/set_a/__201108011117.wav
0.979358,4500,S1,./data/set_a/__201108011117.wav
0.995578,5500,S2,./data/set_a/__201108011117.wav
0.992945,7000,S1,./data/set_a/__201108011117.wav
0.969845,7500,S1,./data/set_a/__201108011117.wav
0.999278,8500,S2,./data/set_a/__201108011117.wav
0.943824,10000,S1,./data/set_a/__201108011117.wav
0.979641,11000,S2,./data/set_a/__201108011117.wav
0.979584,11500,S2,./data/set_a/__201108011117.wav
0.982004,12000,S2,./data/set_a/__201108011117.wav
0.997963,13000,S1,./data/set_a/__201108011117.wav
0.998491,13500,S1,./data/set_a/__201108011117.wav
0.990959,14500,S1,./data/set_a/__201108011117.wav
0.930023,15000,S1,./data/set_a/__201108011117.wav
0.967295,15500,S2,./data/set_a/__201108011117.wav
0.988738,16000,S1,./data/set_a/__201108011117.wav
0.961599,16500,S2,./data/set_a/__201108011117.wav
0.930734,21000,S2,./data/set_a/__201108011117.wav
0.972872,21500,S2,./data/set_a/__201108011117.wav
0.997204,22500,S1,./data/set_a/__201108011117.wav
0.990828,23500,S2,./data/set_a/__201108011117.wav
0.991726,25500,S1,./data/set_a/__201108011117.wav
0.963373,27000,S1,./data/set_a/__201108011117.wav
0.960218,27500,S2,./data/set_a/__201108011117.wav
0.922209,29000,S2,./data/set_a/__201108011117.wav
0.988755,29500,S2,./data/set_a/__201108011117.wav
0.990526,30000,S2,./data/set_a/__201108011117.wav
0.966548,30500,S1,./data/set_a/__201108011117.wav
0.946425,31000,S2,./data/set_a/__201108011117.wav
0.942538,35000,S1,./data/set_a/__201108011117.wav
0.99511,36000,S2,./data/set_a/__201108011117.wav
0.970241,36500,S2,./data/set_a/__201108011117.wav
0.993076,37500,S1,./data/set_a/__201108011117.wav
0.987657,38000,S1,./data/set_a/__201108011117.wav
0.9547,39000,S1,./data/set_a/__201108011117.wav
0.983933,40500,S2,./data/set_a/__201108011117.wav
0.989572,41000,S2,./data/set_a/__201108011117.wav
0.911503,41500,S1,./data/set_a/__201108011117.wav
0.950065,42000,S1,./data/set_a/__201108011117.wav
0.948509,42500,S2,./data/set_a/__201108011117.wav
0.999698,43000,S2,./data/set_a/__201108011117.wav
0.938451,44500,S1,./data/set_a/__201108011117.wav
0.910613,46000,S2,./data/set_a/__201108011117.wav
0.999216,46500,S2,./data/set_a/__201108011117.wav
0.99606,47000,S1,./data/set_a/__201108011117.wav
0.996894,47500,S1,./data/set_a/__201108011117.wav
0.999515,49500,S1,./data/set_a/__201108011117.wav
0.994403,50000,S1,./data/set_a/__201108011117.wav
0.961602,50500,S1,./data/set_a/__201108011117.wav
0.99229,51000,S2,./data/set_a/__201108011117.wav
0.961598,51500,S2,./data/set_a/__201108011117.wav
0.982931,56000,S2,./data/set_a/__201108011117.wav
0.929145,56500,S2,./data/set_a/__201108011117.wav
0.997071,57000,S1,./data/set_a/__201108011117.wav
0.990556,57500,S1,./data/set_a/__201108011117.wav
0.966998,58500,S2,./data/set_a/__201108011117.wav
0.923676,60000,S2,./data/set_a/__201108011117.wav
0.995798,60500,S1,./data/set_a/__201108011117.wav
0.965456,61500,S2,./data/set_a/__201108011117.wav
0.993571,62000,S2,./data/set_a/__201108011117.wav
0.998235,62500,S2,./data/set_a/__201108011117.wav
0.968131,63500,S1,./data/set_a/__201108011117.wav
0.943799,66000,S1,./data/set_a/__201108011117.wav
0.927715,67000,S2,./data/set_a/__201108011117.wav
0.990707,71500,S1,./data/set_a/__201108011117.wav
0.93581,72000,S1,./data/set_a/__201108011117.wav
0.989863,73000,S2,./data/set_a/__201108011117.wav
0.965362,73500,S2,./data/set_a/__201108011117.wav
0.953517,74500,S1,./data/set_a/__201108011117.wav
0.994787,75000,S1,./data/set_a/__201108011117.wav
0.947807,76000,S2,./data/set_a/__201108011117.wav
0.996069,76500,S2,./data/set_a/__201108011117.wav
0.984483,77000,S2,./data/set_a/__201108011117.wav
0.911409,79000,S2,./data/set_a/__201108011117.wav
0.970597,80000,S1,./data/set_a/__201108011117.wav
0.971647,80500,S1,./data/set_a/__201108011117.wav
0.998619,81000,S2,./data/set_a/__201108011117.wav
0.93307,81500,S2,./data/set_a/__201108011117.wav
0.999819,82500,S1,./data/set_a/__201108011117.wav
0.999664,83000,S1,./data/set_a/__201108011117.wav
0.986925,83500,S2,./data/set_a/__201108011117.wav
0.999684,84000,S2,./data/set_a/__201108011117.wav
0.978827,84500,S2,./data/set_a/__201108011117.wav
0.993179,85000,S2,./data/set_a/__201108011117.wav
0.98585,85500,S1,./data/set_a/__201108011117.wav
0.937919,87000,S2,./data/set_a/__201108011117.wav
0.957413,88000,S2,./data/set_a/__201108011117.wav
0.970788,92500,S2,./data/set_a/__201108011117.wav
0.937537,93000,S1,./data/set_a/__201108011117.wav
0.955439,97000,S1,./data/set_a/__201108011117.wav
0.991655,100500,S2,./data/set_a/__201108011117.wav
0.981434,101000,S2,./data/set_a/__201108011117.wav
0.968849,101500,S1,./data/set_a/__201108011117.wav
0.985594,102000,S1,./data/set_a/__201108011117.wav
0.959819,107000,S2,./data/set_a/__201108011117.wav
0.913914,107500,S1,./data/set_a/__201108011117.wav
0.994214,108000,S1,./data/set_a/__201108011117.wav
0.984083,109500,S2,./data/set_a/__201108011117.wav
0.965779,110000,S2,./data/set_a/__201108011117.wav
0.989329,111500,S1,./data/set_a/__201108011117.wav
0.991999,112000,S1,./data/set_a/__201108011117.wav
0.962526,112500,S2,./data/set_a/__201108011117.wav
0.90472,113000,S1,./data/set_a/__201108011117.wav
0.99708,113500,S1,./data/set_a/__201108011117.wav
0.956338,114000,S1,./data/set_a/__201108011117.wav
0.90337,115000,S2,./data/set_a/__201108011117.wav
0.92231,115500,S2,./data/set_a/__201108011117.wav
0.967062,116000,S2,./data/set_a/__201108011117.wav
0.994376,116500,S1,./data/set_a/__201108011117.wav
0.911468,117000,S1,./data/set_a/__201108011117.wav
0.995607,117500,S2,./data/set_a/__201108011117.wav
0.977795,118000,S2,./data/set_a/__201108011117.wav
0.996626,119000,S1,./data/set_a/__201108011117.wav
0.999884,119500,S1,./data/set_a/__201108011117.wav
0.9386,120000,S1,./data/set_a/__201108011117.wav
0.997621,121500,S2,./data/set_a/__201108011117.wav
0.993459,122000,S2,./data/set_a/__201108011117.wav
0.973204,122500,S2,./data/set_a/__201108011117.wav
0.99435,123500,S1,./data/set_a/__201108011117.wav
0.975333,124000,S2,./data/set_a/__201108011117.wav
0.971995,124500,S1,./data/set_a/__201108011117.wav
0.941185,125000,S2,./data/set_a/__201108011117.wav
0.925769,128500,S2,./data/set_a/__201108011117.wav
0.983154,131000,S1,./data/set_a/__201108011117.wav
0.950103,132500,S2,./data/set_a/__201108011117.wav
0.948754,133000,S1,./data/set_a/__201108011117.wav
0.924772,134000,S2,./data/set_a/__201108011117.wav
0.948981,134500,S1,./data/set_a/__201108011117.wav
0.985902,135500,S1,./data/set_a/__201108011117.wav
0.979652,136000,S1,./data/set_a/__201108011117.wav
0.983182,137500,S1,./data/set_a/__201108011117.wav
0.984083,138000,S1,./data/set_a/__201108011117.wav
0.989273,138500,S2,./data/set_a/__201108011117.wav
0.997021,139000,S1,./data/set_a/__201108011117.wav
0.972857,143000,S2,./data/set_a/__201108011117.wav
0.993889,144000,S1,./data/set_a/__201108011117.wav
0.976875,145000,S2,./data/set_a/__201108011117.wav
0.959652,146000,S2,./data/set_a/__201108011117.wav
0.970655,146500,S2,./data/set_a/__201108011117.wav
0.988991,147000,S2,./data/set_a/__201108011117.wav
0.992904,147500,S1,./data/set_a/__201108011117.wav
0.993688,148000,S1,./data/set_a/__201108011117.wav
0.998679,149000,S2,./data/set_a/__201108011117.wav
0.989714,149500,S2,./data/set_a/__201108011117.wav
0.960657,150000,S2,./data/set_a/__201108011117.wav
0.969068,150500,S1,./data/set_a/__201108011117.wav
0.972771,152500,S1,./data/set_a/__201108011117.wav
0.992463,153000,S2,./data/set_a/__201108011117.wav
0.962224,153500,S2,./data/set_a/__201108011117.wav
0.973848,154000,S2,./data/set_a/__201108011117.wav
0.991459,155000,S2,./data/set_a/__201108011117.wav
0.996378,155500,S1,./data/set_a/__201108011117.wav
0.999984,156000,S1,./data/set_a/__201108011117.wav
0.94185,156500,S1,./data/set_a/__201108011117.wav
0.984006,158500,S2,./data/set_a/__201108011117.wav
0.962311,159000,S1,./data/set_a/__201108011117.wav
0.987083,159500,S1,./data/set_a/__201108011117.wav
0.984109,160000,S2,./data/set_a/__201108011117.wav
0.992079,160500,S1,./data/set_a/__201108011117.wav
0.991798,161000,S2,./data/set_a/__201108011117.wav
0.952916,164500,S2,./data/set_a/__201108011117.wav
0.971257,166000,S1,./data/set_a/__201108011117.wav
0.903798,169500,S2,./data/set_a/__201108011117.wav
0.923865,170000,S2,./data/set_a/__201108011117.wav
0.992064,171000,S1,./data/set_a/__201108011117.wav
0.99952,171500,S1,./data/set_a/__201108011117.wav
0.97881,172000,S1,./data/set_a/__201108011117.wav
0.927273,172500,S2,./data/set_a/__201108011117.wav
0.999106,173000,S2,./data/set_a/__201108011117.wav
0.986958,174000,S2,./data/set_a/__201108011117.wav
0.997522,174500,S2,./data/set_a/__201108011117.wav
0.995378,175000,S1,./data/set_a/__201108011117.wav
0.931671,175500,S2,./data/set_a/__201108011117.wav
0.902703,179500,S1,./data/set_a/__201108011117.wav
0.998175,180000,S1,./data/set_a/__201108011117.wav
0.959292,181000,S2,./data/set_a/__201108011117.wav
0.982674,181500,S2,./data/set_a/__201108011117.wav
0.993243,182000,S2,./data/set_a/__201108011117.wav
0.915185,182500,S2,./data/set_a/__201108011117.wav
0.990819,183500,S1,./data/set_a/__201108011117.wav
0.978347,184000,S1,./data/set_a/__201108011117.wav
0.959284,184500,S2,./data/set_a/__201108011117.wav
0.999512,185000,S2,./data/set_a/__201108011117.wav
0.996575,185500,S2,./data/set_a/__201108011117.wav
0.940498,186000,S1,./data/set_a/__201108011117.wav
0.999051,186500,S1,./data/set_a/__201108011117.wav
0.99444,187000,S1,./data/set_a/__201108011117.wav
0.980189,188500,S2,./data/set_a/__201108011117.wav
0.998994,189500,S1,./data/set_a/__201108011117.wav
0.998369,190000,S1,./data/set_a/__201108011117.wav
0.994686,192000,S1,./data/set_a/__201108011117.wav
0.994313,192500,S1,./data/set_a/__201108011117.wav
0.917518,193000,S2,./data/set_a/__201108011117.wav
0.962192,193500,S2,./data/set_a/__201108011117.wav
0.996643,194000,S2,./data/set_a/__201108011117.wav
0.996411,195000,S1,./data/set_a/__201108011117.wav
0.908835,196000,S2,./data/set_a/__201108011117.wav
0.985034,196500,S1,./data/set_a/__201108011117.wav
0.90558,197000,S2,./data/set_a/__201108011117.wav
0.961286,200500,S2,./data/set_a/__201108011117.wav
0.997502,201000,S2,./data/set_a/__201108011117.wav
0.922019,202500,S1,./data/set_a/__201108011117.wav
0.990249,203000,S1,./data/set_a/__201108011117.wav
0.978221,203500,S1,./data/set_a/__201108011117.wav
0.997064,204500,S2,./data/set_a/__201108011117.wav
0.950515,205000,S2,./data/set_a/__201108011117.wav
0.991739,205500,S1,./data/set_a/__201108011117.wav
0.971919,206000,S1,./data/set_a/__201108011117.wav
0.91132,206500,S2,./data/set_a/__201108011117.wav
0.990053,207500,S2,./data/set_a/__201108011117.wav
0.994728,208500,S1,./data/set_a/__201108011117.wav
0.952264,209000,S1,./data/set_a/__201108011117.wav
0.956212,209500,S2,./data/set_a/__201108011117.wav
0.938149,210000,S2,./data/set_a/__201108011117.wav
0.950161,211000,S1,./data/set_a/__201108011117.wav
0.998041,215500,S1,./data/set_a/__201108011117.wav
0.972583,216000,S1,./data/set_a/__201108011117.wav
0.939864,217000,S2,./data/set_a/__201108011117.wav
0.985886,218000,S1,./data/set_a/__201108011117.wav
0.946593,219000,S2,./data/set_a/__201108011117.wav
0.935352,220500,S2,./data/set_a/__201108011117.wav
0.983303,221000,S1,./data/set_a/__201108011117.wav
0.938922,221500,S1,./data/set_a/__201108011117.wav
0.998847,222500,S2,./data/set_a/__201108011117.wav
0.993194,223000,S2,./data/set_a/__201108011117.wav
0.9973,224000,S1,./data/set_a/__201108011117.wav
0.995736,224500,S1,./data/set_a/__201108011117.wav
0.970125,225500,S2,./data/set_a/__201108011117.wav
0.978481,226000,S2,./data/set_a/__201108011117.wav
0.98391,227000,S1,./data/set_a/__201108011117.wav
0.994034,227500,S1,./data/set_a/__201108011117.wav
0.996587,228500,S2,./data/set_a/__201108011117.wav
0.934543,229000,S2,./data/set_a/__201108011117.wav
0.949923,231000,S2,./data/set_a/__201108011117.wav
0.991499,231500,S2,./data/set_a/__201108011117.wav
0.967623,236500,S2,./data/set_a/__201108011117.wav
0.981975,237000,S2,./data/set_a/__201108011117.wav
0.937025,238500,S1,./data/set_a/__201108011117.wav
0.961066,239000,S1,./data/set_a/__201108011117.wav
0.996869,239500,S1,./data/set_a/__201108011117.wav
0.962732,241000,S1,./data/set_a/__201108011117.wav
0.999976,242000,S2,./data/set_a/__201108011117.wav
0.99895,242500,S2,./data/set_a/__201108011117.wav
0.999143,244000,S1,./data/set_a/__201108011117.wav
0.99614,244500,S1,./data/set_a/__201108011117.wav
0.975536,245000,S1,./data/set_a/__201108011117.wav
0.931752,245500,S2,./data/set_a/__201108011117.wav
0.975494,246000,S1,./data/set_a/__201108011117.wav
0.986067,246500,S1,./data/set_a/__201108011117.wav
0.989688,252000,S1,./data/set_a/__201108011117.wav
0.964422,253000,S2,./data/set_a/__201108011117.wav
0.991796,257500,S1,./data/set_a/__201108011117.wav
0.985923,258000,S1,./data/set_a/__201108011117.wav
0.993765,259000,S2,./data/set_a/__201108011117.wav
0.995044,259500,S2,./data/set_a/__201108011117.wav
0.966694,260000,S2,./data/set_a/__201108011117.wav
0.97756,260500,S1,./data/set_a/__201108011117.wav
0.997159,261000,S1,./data/set_a/__201108011117.wav
0.904855,262000,S2,./data/set_a/__201108011117.wav
0.995471,262500,S2,./data/set_a/__201108011117.wav
0.905351,263000,S1,./data/set_a/__201108011117.wav
0.902221,266000,S2,./data/set_a/__201108011117.wav
0.98685,268000,S1,./data/set_a/__201108011117.wav
0.97691,268500,S2,./data/set_a/__201108011117.wav
0.998839,273500,S1,./data/set_a/__201108011117.wav
0.990722,274000,S1,./data/set_a/__201108011117.wav
0.995493,275000,S2,./data/set_a/__201108011117.wav
0.976903,275500,S2,./data/set_a/__201108011117.wav
0.946049,276000,S2,./data/set_a/__201108011117.wav
0.990165,277000,S1,./data/set_a/__201108011117.wav
0.995376,277500,S1,./data/set_a/__201108011117.wav
0.962277,278000,S2,./data/set_a/__201108011117.wav
0.99963,278500,S2,./data/set_a/__201108011117.wav
0.99963,279000,S2,./data/set_a/__201108011117.wav
0.996684,280000,S1,./data/set_a/__201108011117.wav
0.995428,280500,S1,./data/set_a/__201108011117.wav
0.993165,281000,S2,./data/set_a/__201108011117.wav
0.999316,281500,S2,./data/set_a/__201108011117.wav
0.914817,282000,S1,./data/set_a/__201108011117.wav
0.993768,282500,S1,./data/set_a/__201108011117.wav
0.940675,283000,S2,./data/set_a/__201108011117.wav
0.98391,283500,S1,./data/set_a/__201108011117.wav
0.95236,289000,S2,./data/set_a/__201108011117.wav
0.998245,290000,S1,./data/set_a/__201108011117.wav
0.906295,290500,S1,./data/set_a/__201108011117.wav
0.996245,291000,S2,./data/set_a/__201108011117.wav
0.934883,291500,S2,./data/set_a/__201108011117.wav
0.960443,292000,S1,./data/set_a/__201108011117.wav
0.997122,292500,S1,./data/set_a/__201108011117.wav
0.972722,293000,S1,./data/set_a/__201108011117.wav
0.997367,294000,S2,./data/set_a/__201108011117.wav
0.996122,296500,S2,./data/set_a/__201108011117.wav
0.99023,297000,S2,./data/set_a/__201108011117.wav
0.963947,297500,S1,./data/set_a/__201108011117.wav
0.997958,298000,S1,./data/set_a/__201108011117.wav
0.986013,299000,S2,./data/set_a/__201108011117.wav
0.993222,299500,S2,./data/set_a/__201108011117.wav
0.943619,301000,S2,./data/set_a/__201108011117.wav
0.988308,301500,S2,./data/set_a/__201108011117.wav
0.99845,302500,S1,./data/set_a/__201108011117.wav
0.980711,303000,S1,./data/set_a/__201108011117.wav
0.97383,303500,S1,./data/set_a/__201108011117.wav
0.927589,304000,S1,./data/set_a/__201108011117.wav
0.993614,304500,S2,./data/set_a/__201108011117.wav
0.987559,305000,S1,./data/set_a/__201108011117.wav
0.986246,305500,S2,./data/set_a/__201108011117.wav
0.94329,306000,S1,./data/set_a/__201108011117.wav
0.909357,309000,S2,./data/set_a/__201108011117.wav
0.944017,310000,S2,./data/set_a/__201108011117.wav
0.914174,310500,S1,./data/set_a/__201108011117.wav
0.986776,311000,S1,./data/set_a/__201108011117.wav
0.947523,312000,S2,./data/set_a/__201108011117.wav
0.997509,312500,S2,./data/set_a/__201108011117.wav
0.971095,313000,S2,./data/set_a/__201108011117.wav
0.99813,313500,S1,./data/set_a/__201108011117.wav
0.997583,314000,S1,./data/set_a/__201108011117.wav
0.951364,314500,S1,./data/set_a/__201108011117.wav
0.988684,315000,S2,./data/set_a/__201108011117.wav
0.998118,315500,S2,./data/set_a/__201108011117.wav
0.991057,316500,S1,./data/set_a/__201108011117.wav
0.98044,317500,S2,./data/set_a/__201108011117.wav
0.996572,319000,S2,./data/set_a/__201108011117.wav
0.998661,319500,S1,./data/set_a/__201108011117.wav
0.964199,323500,S2,./data/set_a/__201108011117.wav
0.964602,324000,S1,./data/set_a/__201108011117.wav
0.994676,324500,S1,./data/set_a/__201108011117.wav
0.980791,326000,S2,./data/set_a/__201108011117.wav
0.993358,327000,S1,./data/set_a/__201108011117.wav
0.942911,328500,S2,./data/set_a/__201108011117.wav
0.99843,329500,S1,./data/set_a/__201108011117.wav
0.999703,330000,S1,./data/set_a/__201108011117.wav
0.999635,330500,S1,./data/set_a/__201108011117.wav
0.999518,331500,S2,./data/set_a/__201108011117.wav
0.998982,332000,S2,./data/set_a/__201108011117.wav
0.980471,333000,S2,./data/set_a/__201108011117.wav
0.996908,333500,S1,./data/set_a/__201108011117.wav
0.99729,334000,S1,./data/set_a/__201108011117.wav
0.996839,334500,S2,./data/set_a/__201108011117.wav
0.947717,336500,S2,./data/set_a/__201108011117.wav
0.9997,337000,S2,./data/set_a/__201108011117.wav
0.925271,338500,S1,./data/set_a/__201108011117.wav
0.930262,339500,S1,./data/set_a/__201108011117.wav
0.949603,340000,S1,./data/set_a/__201108011117.wav
0.932283,340500,S2,./data/set_a/__201108011117.wav
0.992063,341000,S1,./data/set_a/__201108011117.wav
0.977423,341500,S2,./data/set_a/__201108011117.wav
0.997868,345000,S2,./data/set_a/__201108011117.wav
0.999671,345500,S2,./data/set_a/__201108011117.wav
0.95419,346000,S1,./data/set_a/__201108011117.wav
0.977453,0,S2,./data/set_a/__201108222222.wav
0.966815,500,S2,./data/set_a/__201108222222.wav
0.952287,1000,S1,./data/set_a/__201108222222.wav
0.980103,1500,S1,./data/set_a/__201108222222.wav
0.909159,3500,S1,./data/set_a/__201108222222.wav
0.989852,4000,S1,./data/set_a/__201108222222.wav
0.929187,4500,S2,./data/set_a/__201108222222.wav
0.944645,6000,S2,./data/set_a/__201108222222.wav
0.983024,8000,S1,./data/set_a/__201108222222.wav
0.906647,8500,S1,./data/set_a/__201108222222.wav
0.933859,9500,S2,./data/set_a/__201108222222.wav
0.983609,10000,S1,./data/set_a/__201108222222.wav
0.99056,14500,S1,./data/set_a/__201108222222.wav
0.979393,15500,S2,./data/set_a/__201108222222.wav
0.996076,16500,S1,./data/set_a/__201108222222.wav
0.998154,17000,S1,./data/set_a/__201108222222.wav
0.931589,17500,S2,./data/set_a/__201108222222.wav
0.999769,18000,S2,./data/set_a/__201108222222.wav
0.978826,18500,S2,./data/set_a/__201108222222.wav
0.996196,19500,S1,./data/set_a/__201108222222.wav
0.990203,21000,S2,./data/set_a/__201108222222.wav
0.999407,22500,S1,./data/set_a/__201108222222.wav
0.924779,23000,S2,./data/set_a/__201108222222.wav
0.999556,28500,S1,./data/set_a/__201108222222.wav
0.976936,29500,S1,./data/set_a/__201108222222.wav
0.999734,30500,S2,./data/set_a/__201108222222.wav
0.947672,32500,S1,./data/set_a/__201108222222.wav
0.921532,34000,S2,./data/set_a/__201108222222.wav
0.997833,34500,S2,./data/set_a/__201108222222.wav
0.935707,35000,S2,./data/set_a/__201108222222.wav
0.962957,37500,S2,./data/set_a/__201108222222.wav
0.970349,38000,S2,./data/set_a/__201108222222.wav
0.960698,39000,S1,./data/set_a/__201108222222.wav
0.905256,39500,S1,./data/set_a/__201108222222.wav
0.98166,40500,S2,./data/set_a/__201108222222.wav
0.991964,41000,S2,./data/set_a/__201108222222.wav
0.990339,42500,S1,./data/set_a/__201108222222.wav
0.980476,43000,S1,./data/set_a/__201108222222.wav
0.994215,43500,S2,./data/set_a/__201108222222.wav
0.98742,45000,S2,./data/set_a/__201108222222.wav
0.906307,46000,S2,./data/set_a/__201108222222.wav
0.986096,53500,S2,./data/set_a/__201108222222.wav
0.975146,54000,S2,./data/set_a/__201108222222.wav
0.923119,54500,S1,./data/set_a/__201108222222.wav
0.997556,55000,S1,./data/set_a/__201108222222.wav
